code,name,date,bias1,bias2,bias3,boll,boll_upper,boll_lower,cci,kdj_k,kdj_d,kdj_j,macd_dif,macd_dea,macd_hist,open,high,low,close,settle_price,pct_change,turnover_million,volume,open_interest,rsi1,rsi2,rsi3,ma5,ma10,ma20,wr,mtm,mtmma,obv,po_net_holding_10k,vr,sd,vs_basis,turnover_rate_hs300
IF.CFE,沪深300期货,2024-01-11,0.04,-1.49,-1.38,3126.3,3208.0,3044.5,-98.49,16.89,25.28,0.12,-36.0086,-33.8422,-4.3328,3277.6,3320.0,3271.2,3297.6,3298.6,0.0042,67536.45,68319.0,92216,37.74,38.03,37.88,70000.0,67000.0,66000.0,82.59,-41.56,-31.16,-8789.0,-8687.0,110.05,40.19,1.93,0.0034999999999999996
IF.CFE,沪深300期货,2024-01-12,-0.01,-1.4,-1.62,3122.8,3207.3,3038.2,-86.62,15.19,21.92,1.74,-36.5741,-34.3886,-4.3711,3281.6,3315.8,3281.0,3286.4,3291.2,-0.0037,56060.66,56689.0,87041,34.51,36.46,37.1,67000.0,64000.0,66000.0,88.68,-135.88,-30.97,-8789.0,-8687.0,94.81,41.91,2.23,0.0031
IF.CFE,沪深300期货,2024-01-15,-0.21,-1.11,-1.72,3119.2,3206.7,3031.6,-88.54,14.69,19.51,5.05,-37.0613,-34.9231,-4.2764,3270.0,3313.6,3261.4,3280.2,3280.8,-0.0033,59139.45,60013.0,81875,32.65,35.58,36.67,64000.0,63000.0,64000.0,89.59,-148.37,-32.13,-8789.0,-8687.0,78.5,43.75,-0.72,0.0029
IF.CFE,沪深300期货,2024-01-16,0.38,-0.21,-1.03,3116.0,3203.6,3028.5,-76.38,22.81,20.61,27.22,-35.4446,-35.0274,-0.8344,3272.0,3303.0,3250.0,3301.4,3287.6,0.0063,78886.93,80097.0,76216,44.83,40.92,39.21,67000.0,66000.0,65000.0,65.46,-80.89,-30.75,-8789.0,-8687.0,80.13,44.4,0.52,0.0037
IF.CFE,沪深300期货,2024-01-17,-1.68,-2.12,-3.23,3109.2,3203.5,3015.0,-116.23,17.6,19.61,13.59,-39.6471,-35.9514,-7.3916,3288.0,3291.8,3210.4,3222.4,3242.6,-0.0198,69232.26,70728.0,54792,24.79,30.6,33.92,67000.0,68000.0,66000.0,92.99,-149.67,-36.78,-8789.0,-8687.0,79.38,50.25,-6.68,0.0034999999999999996
IF.CFE,沪深300期货,2024-01-18,-0.57,-1.0,-2.33,3103.1,3196.9,3009.3,-125.79,27.88,22.37,38.91,-40.4955,-36.8602,-7.2707,3213.8,3262.2,3162.0,3249.2,3224.6,0.002,61331.56,63787.0,35836,36.37,36.53,36.93,66000.0,68000.0,66000.0,59.55,-94.13,-37.99,-8789.0,-8687.0,92.44,52.87,-25.53,0.005699999999999999
IF.CFE,沪深300期货,2024-01-19,-0.17,-0.55,-2.0,3099.4,3196.1,3002.7,-81.59,38.47,27.73,59.94,-40.176,-37.5234,-5.3053,3224.0,3258.8,3224.0,3242.0,3242.4,0.0054,76386.64,78547.0,82239,39.31,38.04,37.71,71000.0,69000.0,66000.0,47.65,-72.66,-39.84,-8789.0,-8687.0,113.67,54.73,-27.78,0.0038
IF.CFE,沪深300期货,2024-01-22,-1.59,-2.23,-3.68,3093.9,3201.7,2986.1,-165.91,34.53,30.0,43.6,-44.1721,-38.8531,-10.6379,3239.0,3259.0,3133.0,3179.0,3192.4,-0.0196,87146.17,90087.0,84856,26.22,30.82,33.8,77000.0,71000.0,66000.0,73.33,-80.75,-41.98,-8789.0,-8687.0,109.73,60.65,-39.9,0.0048
IF.CFE,沪深300期货,2024-01-23,-0.1,-1.01,-2.48,3089.7,3202.4,2977.1,-114.46,38.33,32.78,49.43,-44.3204,-39.9466,-8.7477,3178.2,3240.4,3159.0,3212.2,3224.0,0.0062,80771.18,84020.0,82818,39.05,37.63,37.37,77000.0,72000.0,68000.0,54.08,-61.6,-42.48,-8789.0,-8687.0,113.04,62.6,-19.73,0.0039000000000000003
IF.CFE,沪深300期货,2024-01-24,1.16,0.59,-0.82,3087.7,3200.9,2974.5,-41.7,51.5,39.02,76.46,-40.0637,-39.97,-0.1874,3240.0,3269.2,3173.0,3264.0,3249.2,0.0124,86512.06,89508.0,82914,54.03,46.57,42.43,81000.0,74000.0,70000.0,24.05,0.12,-38.43,-8789.0,-8687.0,135.14,62.64,-13.11,0.005
IF.CFE,沪深300期货,2024-01-25,2.71,2.59,1.3,3087.9,3201.4,2974.5,120.46,66.36,48.13,102.82,-31.0303,-38.182,14.3035,3259.0,3342.4,3252.4,3334.2,3332.4,0.0262,80177.64,81000.0,79589,67.15,55.91,48.34,85000.0,75000.0,71000.0,3.92,47.75,-35.16,-8789.0,-8687.0,134.71,62.84,-8.72,0.0064
IF.CFE,沪深300期货,2024-01-26,1.97,2.21,1.24,3089.1,3203.0,2975.2,144.27,74.3,56.85,109.19,-24.092,-35.364,22.5441,3323.0,3348.8,3313.0,3327.6,3329.6,-0.0014,70467.05,70551.0,75696,65.06,54.93,47.85,83000.0,77000.0,70000.0,9.82,52.01,-36.6,-8789.0,-8687.0,111.92,57.1,-6.22,0.0058
IF.CFE,沪深300期货,2024-01-29,0.23,1.09,0.41,3087.9,3201.3,2974.4,97.32,74.35,62.69,97.69,-20.8904,-32.4693,23.1578,3332.0,3349.2,3292.2,3294.0,3305.0,-0.0107,64119.5,64406.0,71909,54.64,50.03,45.45,78000.0,77000.0,70000.0,25.53,26.34,-39.79,-8789.0,-8687.0,98.01,48.51,-9.96,0.006
IF.CFE,沪深300期货,2024-01-30,-1.64,-0.49,-1.11,3084.4,3199.3,2969.6,-4.21,65.67,63.68,69.64,-22.3702,-30.4495,16.1585,3281.4,3294.6,3237.0,3237.4,3253.0,-0.0205,67375.83,68690.0,75315,41.28,42.99,41.76,75000.0,76000.0,71000.0,51.71,-46.4,-44.59,-8789.0,-8687.0,96.03,44.69,-7.64,0.0046
IF.CFE,沪深300期货,2024-01-31,-2.1,-1.28,-1.65,3079.8,3197.1,2962.5,-65.96,55.96,61.11,45.66,-25.1714,-29.3939,8.445,3227.0,3250.6,3193.2,3212.0,3219.6,-0.0126,74934.35,77497.0,72425,36.48,40.22,40.23,72000.0,77000.0,72000.0,63.46,3.45,-46.34,-8789.0,-8687.0,81.76,41.27,-3.35,0.0049
IF.CFE,沪深300期货,2024-02-01,-1.33,-1.17,-1.41,3076.0,3196.0,2955.9,-60.53,49.73,57.31,34.57,-26.9596,-28.907,3.8948,3200.2,3250.0,3187.0,3213.6,3218.6,-0.0019,70032.25,72482.0,70555,37.03,40.48,40.37,71000.0,78000.0,73000.0,62.72,-20.03,-49.23,-8789.0,-8687.0,80.11,39.62,-4.11,0.004699999999999999
IF.CFE,沪深300期货,2024-02-02,-1.83,-2.42,-2.66,3070.1,3196.9,2943.4,-136.19,42.85,52.49,23.57,-31.6526,-29.4561,-4.3929,3227.8,3234.8,3090.0,3165.4,3154.2,-0.0165,84317.15,88240.0,72122,28.16,35.36,37.54,74000.0,79000.0,74000.0,70.91,-71.7,-52.43,-8789.0,-8687.0,67.0,41.95,-14.23,0.005600000000000001
IF.CFE,沪深300期货,2024-02-05,-0.9,-2.22,-2.34,3061.3,3182.8,2939.8,-122.71,39.01,48.0,21.03,-34.5356,-30.472,-8.1271,3147.4,3218.0,3091.2,3171.2,3184.4,0.0054,87018.16,91838.0,65176,30.56,36.41,38.09,80000.0,79000.0,75000.0,68.67,-7.3,-49.61,-8789.0,-8687.0,80.14,45.08,-29.22,0.0066
IF.CFE,沪深300期货,2024-02-06,2.8,1.56,1.68,3056.9,3164.2,2949.6,35.4,53.4,49.8,60.6,-26.5593,-29.6895,6.2604,3171.2,3308.8,3162.8,3303.0,3292.2,0.0372,74231.78,75996.0,50454,63.68,54.75,48.71,81000.0,78000.0,75000.0,17.82,84.99,-42.39,-8789.0,-8687.0,92.78,46.16,-8.69,0.006500000000000001
IF.CFE,沪深300期货,2024-02-07,3.16,2.49,2.73,3055.8,3159.1,2952.4,120.92,67.6,55.73,91.33,-17.1488,-27.1813,20.0651,3279.0,3327.0,3271.0,3316.6,3300.0,0.0074,80478.67,81202.0,144102,68.86,58.54,51.25,82000.0,77000.0,76000.0,4.0,72.34,-36.2,-8789.0,-8687.0,108.89,50.02,-27.03,0.006999999999999999
IF.CFE,沪深300期货,2024-02-08,3.26,3.5,3.73,3056.1,3161.0,2951.3,143.05,77.34,62.93,106.15,-6.7971,-23.1045,32.6147,3334.0,3363.0,3329.8,3353.6,3345.8,0.0162,85222.18,84960.0,151887,73.31,61.92,53.58,84000.0,78000.0,77000.0,3.18,41.52,-32.04,-8789.0,-8687.0,129.5,56.32,-11.33,0.0060999999999999995
IF.CFE,沪深300期货,2024-02-19,2.4,3.87,4.12,3058.4,3171.4,2945.4,136.31,83.33,69.73,110.53,2.85,-17.9136,41.5271,3385.0,3388.0,3354.2,3373.0,3374.2,0.0081,72819.43,72044.0,151687,75.51,63.62,54.76,81000.0,78000.0,77000.0,4.68,65.99,-21.95,-8789.0,-8687.0,153.03,63.56,-30.81,0.0059
IF.CFE,沪深300期货,2024-02-20,1.35,3.93,4.32,3061.7,3185.3,2938.1,121.41,87.88,75.78,112.07,11.4289,-12.0451,46.948,3373.0,3397.0,3361.0,3387.0,3388.0,0.0038,62949.78,62140.0,149259,77.14,64.86,55.61,75000.0,78000.0,77000.0,3.03,110.65,-9.0,-8789.0,-8687.0,152.0,70.79,-23.85,0.0045000000000000005
IF.CFE,沪深300期货,2024-02-21,2.31,5.23,6.1,3069.5,3215.1,2923.9,149.94,88.13,79.9,104.58,23.1354,-5.009,56.2888,3374.2,3504.8,3371.4,3455.0,3468.6,0.0198,110726.26,106916.0,156023,83.53,70.21,59.48,81000.0,81000.0,79000.0,11.38,227.75,6.43,-8789.0,-8687.0,184.4,83.33,-1.87,0.0060999999999999995
IF.CFE,沪深300期货,2024-02-22,2.15,5.17,6.5,3077.8,3246.2,2909.4,142.26,90.5,83.43,104.64,34.225,2.8378,62.7745,3451.2,3487.4,3450.0,3484.0,3479.4,0.0044,69680.55,66933.0,144314,85.6,72.19,61.0,79000.0,80000.0,79000.0,4.75,278.87,27.86,-8789.0,-8687.0,184.18,94.45,-2.67,0.0046
IF.CFE,沪深300期货,2024-02-23,1.45,4.32,6.15,3086.8,3274.0,2899.6,124.2,92.29,86.39,104.11,42.7492,10.8201,63.8582,3488.8,3505.0,3471.0,3487.0,3489.0,0.0022,69448.3,66409.0,140770,85.82,72.39,61.15,75000.0,80000.0,79000.0,4.11,280.2,46.58,-8789.0,-8687.0,213.12,103.7,-2.74,0.004699999999999999
IF.CFE,沪深300期货,2024-02-26,-0.18,2.15,4.52,3093.6,3291.1,2896.0,87.98,89.43,87.4,93.48,45.811,17.8183,55.9855,3481.6,3489.0,3441.6,3445.4,3452.8,-0.0125,71116.16,68412.0,134890,68.4,65.09,57.8,74000.0,78000.0,78000.0,13.65,286.09,64.51,-8789.0,-8687.0,210.13,107.83,-7.96,0.0049
IF.CFE,沪深300期货,2024-02-27,0.68,2.63,5.55,3102.6,3315.3,2890.0,86.02,91.87,88.89,97.83,51.5996,24.5745,54.0502,3441.8,3497.6,3436.4,3497.4,3484.0,0.0129,70426.04,67716.0,128057,75.77,69.31,60.62,75000.0,75000.0,77000.0,2.08,329.7,85.04,-8789.0,-8687.0,208.06,110.97,2.61,0.0045000000000000005
IF.CFE,沪深300期货,2024-02-28,-0.5,0.91,3.9,3110.4,3330.8,2890.0,78.12,82.91,86.9,74.94,52.4927,30.1582,44.669,3500.0,3525.2,3454.0,3456.8,3475.6,-0.0078,91506.86,87304.0,128589,62.17,62.84,57.49,71000.0,76000.0,77000.0,26.91,168.04,96.52,-8789.0,-8687.0,202.46,111.25,6.54,0.0060999999999999995
IF.CFE,沪深300期货,2024-02-29,1.01,2.03,5.23,3119.6,3353.6,2885.6,81.13,86.7,86.83,86.43,57.0023,35.527,42.9507,3460.0,3520.0,3455.0,3515.4,3505.0,0.0115,87087.81,83099.0,121179,71.14,67.6,60.55,75000.0,77000.0,77000.0,5.02,187.47,105.89,-8789.0,-8687.0,205.6,116.22,-0.68,0.005
IF.CFE,沪深300期货,2024-03-01,1.4,2.19,5.6,3132.5,3376.5,2888.4,95.62,89.23,87.63,92.44,61.7365,40.7689,41.9352,3505.2,3550.8,3504.0,3540.0,3541.0,0.01,72256.9,68260.0,114386,74.22,69.4,61.76,75000.0,75000.0,76000.0,5.49,175.78,112.29,-8789.0,-8687.0,203.93,123.28,2.2,0.0053
IF.CFE,沪深300期货,2024-03-04,0.65,1.47,4.98,3144.1,3396.0,2892.1,94.02,89.14,88.14,91.16,64.065,45.4281,37.2738,3538.0,3548.0,3519.4,3531.0,3531.4,-0.0028,59320.42,55958.0,108883,70.9,67.9,61.05,72000.0,73000.0,76000.0,10.43,148.99,117.14,-8789.0,-8687.0,215.9,128.29,-9.87,0.0053
IF.CFE,沪深300期货,2024-03-05,0.79,1.43,4.98,3155.9,3415.4,2896.5,98.55,89.17,88.48,90.54,66.2576,49.594,33.3271,3517.0,3558.8,3510.0,3545.6,3548.6,0.004,74170.6,69808.0,108277,73.23,69.08,61.8,73000.0,74000.0,76000.0,7.04,149.56,123.3,-8789.0,-8687.0,213.46,131.98,-19.91,0.0054
IF.CFE,沪深300期货,2024-03-06,0.28,1.15,4.46,3170.1,3428.7,2911.4,113.61,84.95,87.3,80.24,67.1902,53.1133,28.1539,3542.6,3578.6,3535.8,3545.2,3552.6,-0.001,67160.73,63011.0,100080,73.04,69.01,61.76,68000.0,70000.0,76000.0,23.49,85.06,129.87,-8789.0,-8687.0,178.68,131.23,-5.85,0.0046
IF.CFE,沪深300期货,2024-03-07,-0.33,0.49,3.38,3182.3,3439.0,2925.7,87.55,77.64,84.08,64.75,65.7109,55.6328,20.1562,3545.6,3569.6,3521.0,3526.0,3528.0,-0.0075,63612.06,59832.0,96763,63.44,65.24,60.11,63000.0,69000.0,75000.0,36.99,39.61,131.68,-8789.0,-8687.0,151.98,125.66,-3.72,0.0048
IF.CFE,沪深300期货,2024-03-08,0.09,0.76,3.28,3193.2,3451.5,2935.0,68.76,76.28,81.48,65.87,64.9314,57.4925,14.8778,3536.0,3548.8,3510.0,3541.0,3540.2,0.0037,63150.52,59608.0,89571,67.45,66.79,60.96,62000.0,68000.0,74000.0,26.44,50.92,135.23,-8789.0,-8687.0,178.32,118.36,-3.91,0.0040999999999999995
IF.CFE,沪深300期货,2024-03-11,1.14,1.74,4.04,3203.4,3470.6,2936.3,124.61,83.8,82.25,86.89,67.2819,59.4504,15.663,3540.0,3591.8,3537.2,3590.2,3578.6,0.0141,70459.08,65942.0,82701,77.27,71.34,63.62,64000.0,68000.0,73000.0,1.03,136.55,145.64,-8789.0,-8687.0,210.1,104.52,0.94,0.0048
IF.CFE,沪深300期货,2024-03-12,1.07,1.68,3.6,3214.1,3488.7,2939.5,148.59,86.35,83.62,91.81,68.9735,61.355,15.237,3594.2,3611.8,3580.0,3598.4,3598.6,0.0055,69876.7,64793.0,69804,78.56,72.04,64.04,63000.0,68000.0,72000.0,8.49,95.24,150.77,-8789.0,-8687.0,251.9,84.67,0.91,0.0058
IF.CFE,沪深300期货,2024-03-13,0.31,0.75,2.57,3225.3,3501.4,2949.2,107.99,80.39,82.54,76.08,67.9632,62.6766,10.573,3594.0,3599.6,3567.6,3577.8,3580.6,-0.0058,57140.76,53156.0,54162,67.06,67.53,62.14,61000.0,64000.0,70000.0,21.68,114.1,152.22,-8789.0,-8687.0,264.78,75.47,5.44,0.004699999999999999
IF.CFE,沪深300期货,2024-03-14,-0.24,0.28,1.86,3238.1,3507.3,2968.9,83.1,71.93,79.0,57.78,65.5094,63.2432,4.5325,3582.0,3602.4,3550.0,3566.0,3561.6,-0.0041,50036.46,46618.0,36411,60.93,65.0,61.05,58000.0,61000.0,69000.0,42.49,47.72,150.99,-8789.0,-8687.0,227.29,66.73,3.78,0.0046
IF.CFE,沪深300期货,2024-03-15,-0.15,0.47,1.84,3252.2,3509.0,2995.3,55.17,69.7,75.9,57.29,63.6233,63.3192,0.6082,3554.2,3577.8,3533.0,3574.0,3567.4,0.0035,61542.95,57734.0,89170,64.38,66.22,61.67,58000.0,60000.0,67000.0,34.77,34.33,150.63,-8789.0,-8687.0,286.77,59.91,4.01,0.0045000000000000005
IF.CFE,沪深300期货,2024-03-18,0.68,1.19,2.45,3267.4,3510.7,3024.1,118.81,79.28,77.03,83.79,63.9649,63.4483,1.033,3578.0,3608.0,3574.0,3607.8,3601.4,0.0113,57967.62,53804.0,89314,73.5,69.94,63.62,55000.0,59000.0,66000.0,1.54,74.71,151.07,-8789.0,-8687.0,278.01,54.84,4.27,0.0052
IF.CFE,沪深300期货,2024-03-19,0.05,0.37,1.45,3283.5,3496.4,3070.6,95.97,76.07,76.71,74.79,61.5915,63.077,-2.971,3597.6,3615.0,3578.2,3582.4,3585.2,-0.0053,53078.87,49195.0,87163,59.71,64.15,61.18,52000.0,57000.0,66000.0,30.36,36.98,147.38,-8789.0,-8687.0,234.0,47.05,4.77,0.004699999999999999
IF.CFE,沪深300期货,2024-03-20,0.07,0.32,1.33,3299.4,3472.5,3126.3,68.25,74.73,76.05,72.09,59.2258,62.3067,-6.1618,3580.0,3596.4,3572.0,3585.0,3587.4,-0.0001,54898.51,51049.0,85097,60.62,64.48,61.34,52000.0,56000.0,63000.0,27.94,39.81,137.99,-8789.0,-8687.0,227.77,44.92,-0.38,0.0042
IF.CFE,沪深300期货,2024-03-21,-0.07,0.13,1.16,3310.6,3464.3,3156.9,77.7,70.63,74.24,63.41,56.6373,61.1728,-9.0712,3595.6,3609.2,3579.8,3584.2,3590.0,-0.0009,53068.05,49230.0,84474,60.12,64.28,61.26,52000.0,55000.0,62000.0,28.69,57.16,126.9,-8789.0,-8687.0,190.77,44.11,3.11,0.0042
IF.CFE,沪深300期货,2024-03-22,-1.11,-1.1,-0.16,3318.8,3453.5,3184.1,-64.59,53.9,67.46,26.77,50.6516,59.0686,-16.834,3582.4,3582.4,3521.0,3540.2,3544.2,-0.0139,72367.48,68032.0,91984,38.93,54.29,56.97,54000.0,56000.0,62000.0,79.57,1.49,112.97,-8789.0,-8687.0,157.17,42.18,-4.8,0.0045000000000000005
IF.CFE,沪深300期货,2024-03-25,-0.92,-1.18,-0.51,3325.4,3444.0,3206.7,-92.82,39.83,58.25,2.99,44.7674,56.2084,-22.8818,3535.0,3566.0,3522.6,3532.0,3536.8,-0.0034,58075.78,54638.0,81870,36.09,52.63,56.21,54000.0,55000.0,61000.0,88.3,-52.64,96.03,-8789.0,-8687.0,134.59,35.7,6.24,0.0044
IF.CFE,沪深300期货,2024-03-26,-0.39,-0.73,-0.28,3331.6,3434.7,3228.5,-86.09,34.29,50.26,2.33,40.4602,53.0587,-25.1971,3538.2,3553.6,3524.6,3542.8,3545.4,0.0017,56890.82,53578.0,84555,42.7,54.62,57.0,55000.0,54000.0,61000.0,76.81,-50.18,77.04,-8789.0,-8687.0,126.45,33.6,-0.95,0.0040999999999999995
IF.CFE,沪深300期货,2024-03-27,-1.02,-1.6,-1.42,3336.0,3423.2,3248.7,-141.76,22.92,41.15,-13.54,33.764,49.1998,-30.8716,3536.0,3547.2,3504.6,3504.8,3524.8,-0.0115,58808.16,55557.0,83728,29.72,47.02,53.45,56000.0,54000.0,59000.0,99.82,-66.61,65.3,-8789.0,-8687.0,107.15,27.9,2.01,0.0042
IF.CFE,沪深300期货,2024-03-28,-0.18,-1.0,-0.95,3338.5,3420.0,3257.0,-120.35,23.31,35.2,-0.47,29.4126,45.2423,-31.6595,3508.6,3559.6,3492.2,3521.8,3525.2,-0.0009,71330.89,67417.0,88293,39.58,50.39,54.77,60000.0,56000.0,58000.0,75.9,-39.44,53.96,-8789.0,-8687.0,107.3,27.34,0.84,0.0046
IF.CFE,沪深300期货,2024-03-29,0.31,-0.42,-0.46,3340.6,3419.1,3262.0,-78.02,28.3,32.9,19.1,26.978,41.5895,-29.223,3520.4,3544.8,3518.2,3539.2,3535.4,0.004,48504.17,45783.0,79141,48.46,53.68,56.09,55000.0,55000.0,57000.0,61.73,-32.84,43.53,-8789.0,-8687.0,125.84,27.29,1.72,0.0042
IF.CFE,沪深300期货,2024-04-01,1.65,1.33,1.16,3344.8,3423.4,3266.1,76.18,48.77,38.19,69.93,29.37,39.1456,-19.5512,3555.6,3612.8,3555.6,3600.4,3598.6,0.0184,56367.66,52275.0,83401,68.2,63.08,60.36,55000.0,55000.0,57000.0,11.89,-6.98,35.73,-8789.0,-8687.0,123.44,28.14,4.75,0.0053
IF.CFE,沪深300期货,2024-04-02,1.08,1.0,0.79,3350.1,3420.0,3280.2,74.04,59.44,45.27,87.76,30.0964,37.3357,-14.4787,3595.4,3604.8,3577.2,3589.6,3584.6,-0.0025,45716.77,42444.0,77925,63.08,60.71,59.3,53000.0,54000.0,56000.0,19.24,6.79,28.59,-8789.0,-8687.0,132.71,28.6,8.92,0.0046
IF.CFE,沪深300期货,2024-04-03,0.27,0.61,0.32,3353.0,3420.1,3285.8,33.82,62.4,50.98,85.23,29.1934,35.7073,-13.0278,3589.0,3590.0,3564.0,3574.6,3573.8,-0.0028,42935.05,40028.0,74663,56.07,57.44,57.82,50000.0,53000.0,55000.0,31.67,-9.81,23.85,-8789.0,-8687.0,111.35,28.41,6.8,0.0044
IF.CFE,沪深300期货,2024-04-08,-0.77,-0.19,-0.63,3356.1,3411.8,3300.5,-33.45,55.31,52.42,61.08,25.6841,33.7026,-16.037,3558.2,3570.4,3536.2,3541.8,3542.4,-0.009,53895.57,50579.0,75268,43.41,50.89,54.72,46000.0,53000.0,54000.0,58.87,-40.01,19.86,-8789.0,-8687.0,93.25,27.46,5.39,0.005
IF.CFE,沪深300期货,2024-04-09,-0.9,-0.34,-0.77,3357.0,3410.6,3303.3,-58.67,49.09,51.31,44.64,22.2356,31.4092,-18.3473,3546.0,3549.0,3523.6,3536.4,3535.0,-0.0017,45454.69,42864.0,71027,41.56,49.87,54.22,46000.0,51000.0,53000.0,63.35,-3.59,17.14,-8789.0,-8687.0,95.05,27.56,2.91,0.0042
IF.CFE,沪深300期货,2024-04-10,-1.17,-1.05,-1.44,3355.9,3412.1,3299.7,-113.68,37.82,46.82,19.83,17.1876,28.5649,-22.7546,3529.6,3535.2,3489.8,3508.6,3504.6,-0.0075,54094.18,51313.0,74861,32.89,44.83,51.69,45000.0,50000.0,53000.0,84.72,-22.08,9.21,-8789.0,-8687.0,78.73,29.37,3.89,0.0042
IF.CFE,沪深300期货,2024-04-11,-0.71,-0.95,-1.32,3355.2,3413.2,3297.2,-114.02,31.34,41.66,10.7,13.0518,25.4623,-24.8209,3490.2,3527.2,3485.4,3508.8,3504.4,0.0012,52522.55,49918.0,68634,33.01,44.87,51.71,47000.0,50000.0,52000.0,81.63,-32.08,2.84,-8789.0,-8687.0,93.73,30.12,4.56,0.0040999999999999995
IF.CFE,沪深300期货,2024-04-12,-1.17,-1.89,-2.2,3352.6,3418.3,3287.0,-159.63,22.52,35.28,-3.0,6.9228,21.7544,-29.6632,3506.0,3518.0,3465.2,3472.4,3479.6,-0.0091,50673.33,48347.0,66968,23.7,38.76,48.48,49000.0,49000.0,52000.0,95.12,-30.57,-4.39,-8789.0,-8687.0,95.38,34.48,-3.44,0.0042
IF.CFE,沪深300期货,2024-04-15,0.91,0.13,-0.09,3352.8,3418.3,3287.2,-29.91,33.35,34.63,30.78,7.6123,18.926,-22.6273,3479.6,3559.8,3477.2,3546.4,3536.0,0.0192,76089.52,71887.0,69107,54.8,52.96,54.5,53000.0,50000.0,53000.0,44.99,23.21,-5.62,-8789.0,-8687.0,97.27,34.36,-2.68,0.0059
IF.CFE,沪深300期货,2024-04-16,0.11,-0.71,-0.92,3352.4,3418.7,3286.2,-46.29,33.89,34.38,32.89,5.6269,16.2662,-21.2785,3534.0,3546.2,3500.8,3514.0,3517.4,-0.0062,66131.35,62523.0,54352,45.13,47.68,51.74,57000.0,51000.0,53000.0,66.94,-23.78,-8.52,-8789.0,-8687.0,79.53,34.7,2.89,0.005699999999999999
IF.CFE,沪深300期货,2024-04-17,1.2,0.79,0.53,3353.3,3419.5,3287.2,22.44,48.82,39.2,68.06,7.7259,14.5581,-13.6644,3520.4,3570.0,3501.2,3563.4,3559.6,0.0131,61253.99,57735.0,42511,58.52,55.12,55.34,58000.0,52000.0,53000.0,29.66,-34.91,-14.0,-8789.0,-8687.0,78.54,32.21,-2.0,0.0054
IF.CFE,沪深300期货,2024-04-18,1.02,1.0,0.71,3352.6,3417.8,3287.5,90.67,56.91,45.1,80.53,9.7039,13.5873,-7.7667,3552.2,3607.2,3552.2,3569.0,3577.8,0.0026,45049.76,41968.0,23579,59.85,55.9,55.73,56000.0,52000.0,53000.0,26.9,-19.44,-16.83,-8789.0,-8687.0,91.2,31.59,-0.8,0.0058
IF.CFE,沪深300期货,2024-04-19,-0.15,0.32,0.0,3350.7,3413.7,3287.6,9.02,55.88,48.69,70.24,9.0807,12.6859,-7.2105,3564.0,3568.4,3528.4,3542.0,3538.8,-0.01,51812.0,48710.0,66670,50.36,51.18,53.35,57000.0,53000.0,53000.0,46.2,-31.14,-20.37,-8789.0,-8687.0,90.91,30.23,0.34,0.004699999999999999
IF.CFE,沪深300期货,2024-04-22,-0.27,0.16,-0.11,3349.2,3411.8,3286.6,-2.01,53.68,50.36,60.34,8.0072,11.7502,-7.486,3544.8,3565.4,3527.2,3535.6,3535.2,-0.0009,49858.29,46887.0,67871,48.21,50.1,52.8,52000.0,52000.0,53000.0,50.7,-6.22,-23.54,-8789.0,-8687.0,76.78,28.73,4.7,0.0049
IF.CFE,沪深300期货,2024-04-23,-0.97,-0.5,-0.8,3347.2,3411.3,3283.2,-60.66,46.12,48.94,40.47,5.118,10.4238,-10.6116,3535.2,3541.2,3501.6,3509.6,3509.0,-0.0072,49443.73,46892.0,67729,39.92,45.82,50.59,48000.0,53000.0,52000.0,69.01,-25.66,-24.9,-8789.0,-8687.0,64.92,29.41,3.38,0.0046
IF.CFE,沪深300期货,2024-04-24,-0.35,-0.15,-0.39,3345.4,3409.1,3281.6,-52.26,44.36,47.42,38.25,3.8497,9.1089,-10.5184,3519.0,3530.0,3497.4,3523.6,3520.4,0.0042,43832.42,41586.0,65392,45.93,48.41,51.72,45000.0,52000.0,51000.0,59.15,13.78,-21.58,-8789.0,-8687.0,75.31,29.55,1.98,0.0039000000000000003
IF.CFE,沪深300期货,2024-04-25,0.13,0.06,-0.1,3342.7,3401.8,3283.5,-0.92,43.88,46.24,39.17,3.5499,7.9971,-8.8945,3514.2,3549.8,3505.0,3533.4,3529.4,0.0037,50805.6,48014.0,65563,50.12,50.22,52.52,46000.0,51000.0,51000.0,52.25,22.84,-17.93,-8789.0,-8687.0,74.88,29.53,3.12,0.0037
IF.CFE,沪深300期货,2024-04-26,1.4,1.27,1.31,3342.8,3402.5,3283.2,154.89,56.54,49.67,70.27,7.354,7.8685,-1.029,3544.4,3597.2,3543.8,3587.6,3589.0,0.0165,66298.97,61866.0,68038,67.06,58.94,56.66,49000.0,53000.0,51000.0,15.39,108.33,-9.18,-8789.0,-8687.0,89.86,30.47,3.33,0.0064
IF.CFE,沪深300期货,2024-04-29,2.09,2.27,2.39,3344.5,3410.9,3278.1,220.27,65.83,55.06,87.37,13.5624,9.0073,9.1102,3594.0,3656.4,3587.8,3631.6,3635.2,0.0119,64526.39,59294.0,69344,75.24,64.46,59.63,52000.0,52000.0,51000.0,15.6,80.01,-3.21,-8789.0,-8687.0,110.25,35.59,7.69,0.0072
